0
2.8083136e-17
1.0
1.0
1.0
3.8752025e-17
6.571655e-17
1.0
1.0
1.0
7.79948e-17
1.0
8.199061e-14
5.990777e-17
1.9983716e-16
5.018923e-17
9.662398e-15
1.0
1.20904374e-17
1.0
3.3823852e-17
6.2342723e-17
1.6109464e-15
1.0
1.0
1.0
1.0
1.8094247e-17
1.0192054e-16
2.414784e-17
1.0
1.0
1.0
5.280053e-16
4.081741e-17
6.2354343e-18
1.1763247e-16
1.0
1.3508822e-16
8.891839e-17
3.5534144e-17
6.764561e-15
2.3961657e-17
4.2637313e-17
1.0
1.0
1.0
5.605855e-16
1.0
1.0
1.0
1.0
2.679935e-18
1.0
1.0
1.0
1.0
1.0
2.5584815e-17
6.637817e-17
1.0
7.209138e-15
1.0
1.0
1.0
